url,content,avatarImg,authorName,writeTime,heartCount,careArticleLen,address,type,imgList,comments,videoSrc
https://www.xiaohongshu.com/discovery/item/6271c70c0000000021036d3c,有无长期在线的话唠小姐姐小哥哥一起幽默搞笑氛围拉满🤪欢快怕不叽找cp的别来，心态良好、有素质，绿色玩家滴滴（川渝优先）#PUBG #绝地求生,https://sns-avatar-qc.xhscdn.com/avatar/626201ea7dfde4ce9e262e82.jpg?imageView2/1/w/540/format/jpg,Huit🍒,发布于 2022-05-04 08:21,6806,10,河北,PUBG,"//ci.xiaohongshu.com/370e3b1e-099e-3b27-7286-a1b9974a29ae?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/12d6bae5-ed3b-5827-9b6a-44caaaf46ce3?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/ee182f28-d59d-8bbf-6508-6e781987999a?imageView2/2/w/1080/format/jpg","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5cc9e0428ba7dd000122dc32.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u8de8\u5883\u7535\u5546\u8001\u738b"", ""commentTime"": ""07-22"", ""commentContent"": ""\u6211\u6709\u87ba\u4e1d\u5200\u8868\u60c5\uff0c\u6211\u80fd\u52a0\u5165\u8f66\u961f\u5417""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5e14a6890000000001003db5.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u9e21\u5544\u7c73\u5494\u5693\u8106"", ""commentTime"": ""07-06"", ""commentContent"": ""\u4e09\u7f3a\u4e00\u6765\u561b\uff1f""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/62c53b03268b756e1517e053.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u91ce\u3001"", ""commentTime"": ""07-05"", ""commentContent"": ""\u597d\u50cf\u6765\u665a\u4e86""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/2b4cefbb01e0a0824f5c173dde7f98b2.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u7ea2\u85af6131A635"", ""commentTime"": ""07-03"", ""commentContent"": ""\u4e00\u8d77PUBG""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/606ed047614df40001ab1759.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u7231\u5730\u9053"", ""commentTime"": ""07-02"", ""commentContent"": ""\u902e\u5230\u4e86""}]",0
https://www.xiaohongshu.com/discovery/item/624687ef000000000102a7ab,来两个一起玩的呀，我太菜了，老挂掉,https://sns-avatar-qc.xhscdn.com/avatar/61263e4971ae97cc66ebe2aa.jpg?imageView2/1/w/540/format/jpg,甜甜小辣猫,发布于 2022-04-01 13:04,941,9,宁夏,PUBG,//ci.xiaohongshu.com/4ba064ae-9a95-7855-1237-8b058e7f05d0?imageView2/2/w/1080/format/jpg,"[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/61263e4971ae97cc66ebe2aa.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u751c\u751c\u5c0f\u8fa3\u732b(\u4f5c\u8005)"", ""commentTime"": ""07-09"", ""commentContent"": ""\u5927\u5bb6\u4e0d\u4ecb\u610f\u7684\u8bdd\u53ef\u4ee5\u5728\u8fd9\u7bc7\u5e16\u5b50\u4e0b\u81ea\u884c\u627e\u961f\u53cb""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/60649fd542c52b1290b0067f.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u7d2b\u85af6064FCEE"", ""commentTime"": ""07-14"", ""commentContent"": ""\u54ea\u91cc\u6765\u76842B\u5957\u554a""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/62942cabaf2043ff8feaa2cb.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u71a0\u71a0\u661f\u6cb3"", ""commentTime"": ""04-28"", ""commentContent"": ""\u4eca\u5929\u6709\u65f6\u95f4\u73a9\u5417\uff1f\u6211\u8fd9\u4e00\u5171\u4e24\u4e2a\u4eba\uff0c\u8fd0\u8425\u6d41\uff0c\u610f\u8bc6\u597d""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/6135b327000000000202080e.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5012\u5230"", ""commentTime"": ""04-14"", ""commentContent"": ""\u4e00\u8d77\u73a9\u4e48\uff0c\u5c0f\u59d0\u59d0""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/625ae77e6aa3fe880984b707.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u51e1"", ""commentTime"": ""04-09"", ""commentContent"": ""PUBG\u4e00\u8d77\u5417""}]",0
https://www.xiaohongshu.com/discovery/item/60b81c9e000000000102f828,想说蓝洞出了这个皮肤升级是真的氪金时代到了，抽到枪不说，还要升级各种，配件皮肤，皮肤炫彩特效，击杀计数，动画，击杀盒子皮肤，击杀者名字独特显示，真的是各种彰显了氪金大佬的存在。自己虽然比不上欧皇5、6000就满级，但也花了11000+大家🉑自行参考自身条件来升级，希望大家都是欧皇血统‼️反正男票帮我搞完了，我是非常开心的,https://sns-avatar-qc.xhscdn.com/avatar/609d346461dd311ba4622da5.jpg?imageView2/1/w/540/format/jpg,木易卉孑、🌙,发布于 2021-06-03 08:04,1940,9,广西,PUBG,"//ci.xiaohongshu.com/2d2d82a0-1eda-c817-bfe4-64752c672cbc?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/3ad90912-c8a3-8d90-20a5-65a40255e447?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/78037c23-9dca-960f-0ef8-15e8d5826bb2?imageView2/2/w/1080/format/jpg","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5f3ba2ec0000000001005ea6.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""."", ""commentTime"": ""2021-09-08"", ""commentContent"": ""\u9540\u91d1\u7684akm\u80fd\u5356\u5417""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/620f39da2573ca14936f685e.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u7ed9\u73a5\u73a5\u5403\u597d\u5403\u6ef4"", ""commentTime"": ""07-12"", ""commentContent"": ""\u6709\u6ca1\u6709\u591a\u7684Berry\u5440 \u6211\u60f3\u7ed9\u6211\u7684\u597d\u4e70\u4e00\u628aBerry\u7684\u76ae\u80a4""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/ae351b5abc78ae2e8d79998354db8440.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u7ea2\u85af607BF234"", ""commentTime"": ""04-05"", ""commentContent"": ""\u4e00\u8d77\u73a9\u554a""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/62a8ac799c5441dca817e30a.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u52a8\u7269\u7684\u5927\u4fbf"", ""commentTime"": ""04-05"", ""commentContent"": ""\u5bcc\u5a46""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5bb725b1ea8876000164f504.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5403\u8d27"", ""commentTime"": ""03-22"", ""commentContent"": ""\u4e00\u8d77\u73a9\u5417""}]",0
https://www.xiaohongshu.com/discovery/item/61701c43000000000102a217,#好用电脑推荐 这次狠货来了 刺激战场国际服氪金号 花费两百多万 皮肤全国际服最全 全特效 满特效 共55把 全满 红装达人6阶 是6阶啊 拥有330件红装 拥有红装达人铭牌和称号 红装达人铭牌是必须拥有300件以上不同红装才能解锁 而红装达人称号50件就可以解锁 车皮肤满皮 升级车全部满级 骸骨3级摩托车 7级摩托车 7级改装吉普 3星墓碑车 3星南瓜车 3星紫色吉普南瓜车 3星圣诞轿车 3星哥斯拉吉普 冰车 圣诞车 太多了数不过来 红装330件 粉装无数 数不过来 选一件合适的衣服要一小时 可爱的背包 可爱的头盔几乎全有 废话不多说看号吧 60万从号主手里抢来的 有很多外国人想买 甚至加价 如果不是疫情 可能轮不到我 中介费就一万八 国际大米做的中介 一位35万粉丝的主播！ 挑战全球 不服来战 有想法的私聊,https://sns-avatar-qc.xhscdn.com/avatar/61703981a3e4e0d0d5cc383b.jpg?imageView2/1/w/540/format/jpg,小饼干か,发布于 2021-10-20 21:40,6466,9,山西,PUBG,"https://gimg2.baidu.com/image_search/src=http%3A%2F%2Fi1.hdslb.com%2Fbfs%2Farchive%2F8faf492337fbdc3443236de7fe45ba12676a3ba4.png&refer=http%3A%2F%2Fi1.hdslb.com&app=2002&size=f9999,10000&q=a80&n=0&g=0n&fmt=auto?sec=1658999944&t=2c0ccab841f5812bef3fb6b8ff831f7c","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/61703981a3e4e0d0d5cc383b.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u997c\u5e72\u304b(\u4f5c\u8005)"", ""commentTime"": ""2021-10-20"", ""commentContent"": ""\u6574\u4e2a\u4e16\u754c\u6765\u770b \u8fd9\u4e2a\u53f7\u5728\u56fd\u9645\u670d\u8fdb\u5165\u524d\u4e09\u4e00\u70b9\u95ee\u9898\u6ca1\u6709 \u4ec0\u4e48\u76ae\u80a4\u90fd\u6709""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/623fd64e0000000010004359.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u638c\u5fc3"", ""commentTime"": ""04-01"", ""commentContent"": ""\u670b\u53cb30\u4e07\u7684\u53f7\u6700\u540e\u5356\u4e861.5\u4e07\uff0c\u6211\u5341\u4e07\u7684\u53f7\u4e0d\u51c6\u5907\u5356\u4e86\uff0c\u4e0d\u5dee\u90a3\u51e0\u5343\u5757""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/61592403000000000201f95d.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u718a\u4e5d\u4e1c"", ""commentTime"": ""02-12"", ""commentContent"": ""\u4f60\u77e5\u9053\u5931\u8e2a\u7684\u79d1\u5b66\u5bb6\u4e0d""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/2b4cefbb01e0a0824f5c173dde7f98b2.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u7ea2\u85af62712E81"", ""commentTime"": ""07-27"", ""commentContent"": ""\u80fd\u501f\u6211\u73a9\u4e09\u5929\u5417\uff1f""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/6286267fa4527693704f4bdd.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u4fa6\u63a2\u5de5\u85e4\u65b0\u4e00"", ""commentTime"": ""06-18"", ""commentContent"": ""\u5927\u54e5\uff0c\u80fd\u9001\u8f86\u8f66\u5417""}]",http://v.xiaohongshu.com/14219aaf58437b65920d66d0a6992af316f5f937_r_ln?sign=895d8e0a3d80492016a96b48f677757c&t=62e55580
https://www.xiaohongshu.com/discovery/item/6141cde8000000000102e6d2,😋😋😋#电竞少女 #PUBG #游戏日常打卡,https://sns-avatar-qc.xhscdn.com/avatar/62bd1f3f7a694455954c628e.jpg?imageView2/1/w/540/format/jpg,suki,发布于 2021-09-15 18:41,1692,9,天津,PUBG,"//ci.xiaohongshu.com/58346a23-9d0d-2589-ae48-1c627071a2f9?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/df820a3d-e1a0-dc82-45ad-63153f9fd0e2?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/18a2c671-b571-6d48-abf0-cdab6a9f076c?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/545f406c-b2cc-edce-92f4-48f64e8db198?imageView2/2/w/1080/format/jpg","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5d3cfb2d7ee54200016aa8bd.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u7231\u6211\u767d\u7f8a\u6c38\u4e0d\u540e\u6094"", ""commentTime"": ""02-27"", ""commentContent"": ""pubg\u76f8\u7ea6\u5417\uff0c\u65f6\u5e38\u7f3a\u961f\u53cb \u5df2\u5173\u6ce8\uff0c\u83ab\u8f9c\u8d1f""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/624d3e8325428d627cd55359.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""Kent"", ""commentTime"": ""02-06"", ""commentContent"": ""\u7b97\u4e86 \u662fpw\uff01""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/618a00ac99f88e29fce856ee.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""Limerence"", ""commentTime"": ""01-31"", ""commentContent"": ""\u5e26\u6211\u4e00\u4e2a""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5e2d919152803d0001324ad9.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u591a\u7f57\u6ce2\u7279"", ""commentTime"": ""01-28"", ""commentContent"": ""\u52a0\u4e2a\u597d\u53cb\u5457""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/61ee104bb76948c8a062bece.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5e15\u5e03\u53fd"", ""commentTime"": ""01-24"", ""commentContent"": ""\u4eca\u665a\u7ec4\u961f\u5417""}]",0
https://www.xiaohongshu.com/discovery/item/618e36f3000000002103e4cc,#PUBG #绝地求生 #和平精英,https://sns-avatar-qc.xhscdn.com/avatar/61e3759eed63359126bc2286.jpg?imageView2/1/w/540/format/jpg,海妹儿和PUBG,发布于 2021-11-12 17:42,2685,9,海南,PUBG,"https://gimg2.baidu.com/image_search/src=http%3A%2F%2Fi1.hdslb.com%2Fbfs%2Farchive%2F8faf492337fbdc3443236de7fe45ba12676a3ba4.png&refer=http%3A%2F%2Fi1.hdslb.com&app=2002&size=f9999,10000&q=a80&n=0&g=0n&fmt=auto?sec=1658999944&t=2c0ccab841f5812bef3fb6b8ff831f7c","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/61a2e795f103c90b2a8a6c6d.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5c0f\u4f1f"", ""commentTime"": ""2021-11-20"", ""commentContent"": ""\u5728\u54ea\u4e70\u8fd9\u4e9b""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/625e235322fe236d0909cb52.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u6167\u5b89\u673a\u68b0\u8bbe\u5907."", ""commentTime"": ""2021-11-12"", ""commentContent"": ""\u73a9\u4e0d\u4e86\u2026""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/624460864f4f241d6b83e5cd.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""~\u52a0\u83f2~"", ""commentTime"": ""2021-11-12"", ""commentContent"": ""\u8fd9\u4e2a\u5355\u4e70\u5417""}]",http://v.xiaohongshu.com/5449a5feddfb440a8237605789ba528914a6d3fb_r_ln?sign=d894dd8f4ec24f3b9560195ea66dbd49&t=62e55580
https://www.xiaohongshu.com/discovery/item/61e21ea000000000210393b0,#PUBG #绝地求生,https://sns-avatar-qc.xhscdn.com/avatar/61e3759eed63359126bc2286.jpg?imageView2/1/w/540/format/jpg,海妹儿和PUBG,发布于 2022-01-15 09:08,9044,9,香港,PUBG,"https://gimg2.baidu.com/image_search/src=http%3A%2F%2Fi1.hdslb.com%2Fbfs%2Farchive%2F8faf492337fbdc3443236de7fe45ba12676a3ba4.png&refer=http%3A%2F%2Fi1.hdslb.com&app=2002&size=f9999,10000&q=a80&n=0&g=0n&fmt=auto?sec=1658999944&t=2c0ccab841f5812bef3fb6b8ff831f7c","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/621105b9e7ffcc1047056fe1.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u4e0d\u4f1a\u6444\u5f71\u6ef4\u7167\u50cf\u4f6c"", ""commentTime"": ""01-15"", ""commentContent"": ""\u8fd9\u4e2a\u5973\u4e3b\u64ad\u628a\u731b\u7537\u538b\u5f97\u6b7b\u6b7b\u7684""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5d20cfbc0000000016006f50.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u91cc\u6602"", ""commentTime"": ""01-15"", ""commentContent"": ""\u7b2c\u4e00\u6b21\u5341\u4e03\u6740\uff1f""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5bccad4436dfe60001fbeeb9.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5e73\u51e1\u7684\u6751\u6c11"", ""commentTime"": ""01-15"", ""commentContent"": ""\u6d77\u59b9\u513fYYDS""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/61b9ec09b54adf7f8bafd39e.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""a\u9752\u6912\u7092\u8089\u4e1d"", ""commentTime"": ""01-15"", ""commentContent"": ""\u5728\u54ea\u76f4\u64ad\u4e86""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/621c9a83c5dfd1a46fe1c428.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5434\u6240\u8c13"", ""commentTime"": ""01-15"", ""commentContent"": ""\u662f\u65f6\u5019\u6362\u4e2a\u6e38\u620f\u4e86\uff0c\u65f6\u95f4\u591f\u4e86""}]",http://v.xiaohongshu.com/efba4cbc0d04d1c2a83ddbe63f478adab29d7e19_r_ln?sign=3d18c2c36bb4a697263a368992af2e33&t=62e55580
https://www.xiaohongshu.com/discovery/item/61dec5c300000000010270cf,吃鸡免费了，我爱看电影。其实我也爱打游戏，插播这次操作流程，玩这款游戏的粉丝宝宝们不要错过了，白嫖1⃣️买过游戏的老玩家，直接「仓库 - 功能性」打开老兵礼包，可获得一整套老兵皮肤和1300G币。2⃣️无论新老玩家，去「商店」花1.99刀购买新手礼包，可获得一套皮肤+50张黑货票（开箱）+1万BP+500G币3⃣️点大厅右上角「空投箱」图标，完成新手教学任务，可再获得一套皮肤+500G币（30天有效期）4⃣️点大厅右上角「报纸」图标，按图6点击打开活动页面，下拉最下面位置签到，每周累计签到3天可得一套新皮肤，另外这周末和下周末还有绝版皮肤免费领。5⃣️大厅「空投箱」里还有邀请好友活动，可得皮肤等奖励，需邀请新玩家。最后祝大家游戏愉快！#PUBG #pubg #游戏 #白嫖,https://sns-avatar-qc.xhscdn.com/avatar/6189220655cbe36103902a40.jpg?imageView2/1/w/540/format/jpg,扒八卦,发布于 2022-01-12 20:12,7804,9,北京,PUBG,"//ci.xiaohongshu.com/c535d4ec-c1f8-7fb2-8f31-7cf59bc26ac0?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/a70bedb6-ad70-466d-2b9f-a948327ab418?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/51efb31a-a1d5-fe29-595a-9cbdd37835e3?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/5a9ca812-27f2-d01e-3c28-c4f271529a1a?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/b784993d-e269-cfd8-e623-e03cb5abe16f?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/b00d092b-3fb8-503b-39c8-7984b497bd34?imageView2/2/w/1080/format/jpg","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/619f72a1bd3e042783921804.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""Makabaka"", ""commentTime"": ""01-16"", ""commentContent"": ""\u4ee5\u524d\u88ab\u76d7\u53f7\u5f00\u6302\u5c01\u4e86\u7684\u89e3\u4e86\u561b""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u9ec4\u946b\u9e9f"", ""commentTime"": ""05-05"", ""commentContent"": ""\u6709\u6ca1\u6709\u52a0\u901f\u5668\u514d\u8d39\u7684\u90a3\u79cd""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5d19f945cfb3bb00011af329.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""NPC"", ""commentTime"": ""01-18"", ""commentContent"": ""\u5341\u8fde""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/62c83e6aea01952281aa89a8.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u4e3a\u4ec0\u4e48\u6211\u8981\u53eb\u5fb7\u5584\u554a"", ""commentTime"": ""01-14"", ""commentContent"": ""\u6302\u591a\u5417""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/62cec8da10dae6eb42cbef94.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""77"", ""commentTime"": ""02-16"", ""commentContent"": ""\u8fd9\u4e2a\u793c\u5305\u662f\u4e00\u76f4\u90fd\u4f1a\u6709\u7684\u5417""}]",0
https://www.xiaohongshu.com/discovery/item/6295dc8f0000000021039f2d,前三张是2k分辨率，后面是1080p2k还是很强的嘛，之前只看重帧数没开过2k，今天重新设置了一下开2k平均100帧左右，对于我几百级的小白够用了，画质党的胜利🗣附自己游戏内画质渲染比例100fov 90抗锯齿超高后期中材质高可视距离高鲜明度开其他都是非常低dx11#pubg #绝地求生 #超清画质,https://sns-avatar-qc.xhscdn.com/avatar/629f3bb6ee26acb8661124cc.jpg?imageView2/1/w/540/format/jpg,L1kz,发布于 2022-05-31 17:14,2155,9,内蒙古,PUBG,"//ci.xiaohongshu.com/dff21ac1-949f-eb5c-9d39-31c46ec26f0b?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/1b70b5c8-7a7e-a2c1-b715-fcc541466b97?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/9e56c02d-9721-5960-76e4-bf7b79d176f8?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/2bfa38e1-689c-97a8-76f2-d0b0b8aadd22?imageView2/2/w/1080/format/jpg","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/623687934a0ff84cb2d40a1d.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u9a6c\u54e5"", ""commentTime"": ""05-31"", ""commentContent"": ""\u8fd9\u8863\u670d\u53eb\u5565""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/626b5ff00c3bebf2deeed06d.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""Again"", ""commentTime"": ""07-01"", ""commentContent"": ""fov\u662f\u4ec0\u4e48\u554a""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/53ba1722242c3e9344db7b0fc2e1005f.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""ICAC\u674esir"", ""commentTime"": ""06-03"", ""commentContent"": ""\u6b65\u67aa\u94a2\u4e0d\u8fc7 \u55b7\u5b50\u55b7\u4e0d\u6b7b \u8fde\u72d9\u6253\u4e0d\u51c6 \u5355\u72d9\u7784\u4e0d\u5230\u5934 \u624b\u96f7\u7838\u8fc7\u5934""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/628f016ac8350b9a4025411e.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""Qdn\u5c0f\u50e7\u7a7a\u7a7a"", ""commentTime"": ""06-01"", ""commentContent"": ""\u5168\u90e8\u9876\u7ea7\u8bbe\u7f6e 120\u6e32\u67d3 \u5c31\u5f88\u597d\u73a9""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5f9a5837a14c150001ecc7bc.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""YDD8"", ""commentTime"": ""06-01"", ""commentContent"": ""\u52a0\u6ee4\u955c\u4e86\u5417""}]",0
https://www.xiaohongshu.com/discovery/item/62e16d5f000000001b01d3a8,虽然是玩了一千多小时老玩家，我还是依旧的菜，咱就是说明天有没有一起玩的呀#steam #PUBG,https://sns-avatar-qc.xhscdn.com/avatar/62daddfa31ab8f5ba23a0aec.jpg?imageView2/1/w/540/format/jpg,爱吃香菜,发布于 2022-07-28 00:52,5920,9,江苏,PUBG,"//ci.xiaohongshu.com/01027s01kl2jdodkyht0101puf34gc26nw?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/248e7fcd-140c-fd7b-0d97-b7b39c2675d1?imageView2/2/w/1080/format/jpg,//ci.xiaohongshu.com/03f1afdf-90af-d0e6-8881-c7f7abf82db0?imageView2/2/w/1080/format/jpg","[{""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5b7ce257169c3b000154baab.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u759a"", ""commentTime"": ""\u6628\u5929 12:28"", ""commentContent"": ""\u59d0\u59b9\u7fa4ddd""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/62d6b8a410dae6eb42cca62c.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u5feb\u4e50\u5c0f\u72d7"", ""commentTime"": ""\u6628\u5929 11:48"", ""commentContent"": ""ddd\u59d0\u59b9\u4e00\u8d77 \u73b0\u5728\u73a9\u561b""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/61bc8b87000000001000ef0d.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u6c89\u6dc0"", ""commentTime"": ""\u6628\u5929 01:46"", ""commentContent"": ""\u548c\u6211\u4e00\u6837\u73a9\u4e86\u5f88\u4e45\u4f46\u662f\u4e0d\u5389\u5bb3\uff0c\u53ef\u80fd\u8fd9\u6e38\u620f\u786e\u5b9e\u9700\u8981\u5929\u8d4b\uff0c\u4e00\u8d77\u82df\u5206\u5440""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/cd255d0e201935e0d852bd371f18c198.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""\u7528\u6237\u5df2\u6ce8\u9500"", ""commentTime"": ""\u6628\u5929 01:14"", ""commentContent"": ""\u6ef4\u6ef4""}, {""commentAvatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/5ebc05f6000000000101c73b.jpg?imageView2/2/w/80/format/jpg"", ""commentUserName"": ""E\u029f\u026a\u1d00\u1d1c\u1d0b"", ""commentTime"": ""\u6628\u5929 00:58"", ""commentContent"": ""\u4e0a\u4e0a\u4e0a""}]",0
